Departure,Return,Bike,Departure station,Return station,Membership Type,Covered distance (m),Duration (sec.),Departure battery voltage (mV),Return battery voltage (mV),Departure temperature (C),Return temperature (C),Stopover duration,Number of stopovers
2/20/2019 14:00,2/20/2019 14:00,1166,0105 Stanley Park - Totem Poles,0209 Stanley Park - Information Booth,24 Hour,2401,1183,3958,4132,15,11,0,0
2/20/2019 14:00,2/20/2019 14:00,1359,0105 Stanley Park - Totem Poles,0209 Stanley Park - Information Booth,24 Hour,2438,1186,3860,4058,16,12,0,0
2/20/2019 14:00,2/20/2019 14:00,67,0105 Stanley Park - Totem Poles,0209 Stanley Park - Information Booth,24 Hour,2372,1067,3785,3922,16,12,0,0
2/20/2019 14:00,2/20/2019 14:00,523,0096 Nicola & Robson,0030 Abbott & Cordova,365 Standard,2474,854,3813,3935,14,11,0,0
2/20/2019 14:00,2/20/2019 14:00,1675,0088 Harwood & Bute,0088 Harwood & Bute,VIP,8,24,3735,3848,11,10,0,0
2/20/2019 14:00,2/20/2019 14:00,1633,0285 Commercial & Pandora,0234 Station & National,365 Standard,3326,887,3895,4079,13,13,0,0
2/20/2019 14:00,2/20/2019 14:00,1873,0024 Hornby & Pender,0060 Bidwell & Burnaby,365 Day Founding Standard,2515,583,3853,4059,7,8,0,0
2/20/2019 14:00,2/20/2019 14:00,711,0073 Ontario & 5th,0030 Abbott & Cordova,365 Day Pass Plus SALE,2260,521,3739,3979,10,10,0,0
2/20/2019 14:00,2/20/2019 14:00,1207,0089 Burrard & Drake,0089 Burrard & Drake,Vancity Community Pass,0,76,3716,3768,13,12,0,0
2/20/2019 14:00,2/20/2019 14:00,98,0089 Burrard & Drake,0053 Keefer & Abbott,Vancity Community Pass,2395,634,3929,4047,14,14,0,0
2/20/2019 14:00,2/20/2019 14:00,935,0011 Ontario & Seawall,0218 Carrall & Seawall,365 Day Founding Plus,888,310,3942,4096,17,17,0,0
2/20/2019 14:00,2/20/2019 15:00,1019,0039 Helmcken & Burrard,0050 Bute & Comox,365 Day Pass Plus SALE,1598,3464,3490,3613,8,18,0,0
2/20/2019 14:00,2/20/2019 14:00,1468,0031 Morton & Denman,0031 Morton & Denman,90 Day,0,25,3913,4022,12,10,0,0
2/20/2019 14:00,2/20/2019 14:00,795,0031 Morton & Denman,0105 Stanley Park - Totem Poles,24 Hour,3742,1659,3748,3819,13,10,0,0
2/20/2019 14:00,2/20/2019 14:00,879,0031 Morton & Denman,0105 Stanley Park - Totem Poles,24 Hour,3734,1693,3848,3995,15,11,0,0
2/20/2019 14:00,2/20/2019 14:00,819,0229 Keefer & Princess,0015 Granville & Georgia,24 Hour,2946,1041,3774,3961,11,11,0,0
2/20/2019 14:00,2/20/2019 14:00,1839,0031 Morton & Denman,0105 Stanley Park - Totem Poles,24 Hour,3767,1690,3960,4116,12,10,0,0
2/20/2019 14:00,2/20/2019 14:00,1468,0031 Morton & Denman,0105 Stanley Park - Totem Poles,90 Day,3769,1621,3887,4117,13,9,0,0
2/20/2019 14:00,2/20/2019 14:00,1808,0032 Comox & Denman,0092 Chilco & Barclay,90 Day,788,1891,3813,3892,10,16,1324,3
2/20/2019 14:00,2/20/2019 14:00,678,0229 Keefer & Princess,0015 Granville & Georgia,24 Hour,2869,971,3787,3961,12,11,0,0
2/20/2019 14:00,2/20/2019 14:00,1675,0088 Harwood & Bute,0204 York & Yew,Archived Monthly Standard,2436,588,3734,3903,10,11,0,0
2/20/2019 14:00,2/20/2019 14:00,632,0033 Robson & Denman,0066 Anderson & 2nd,24 Hour,4527,1494,3976,4198,10,11,0,0
2/20/2019 14:00,2/20/2019 14:00,188,0153 Arbutus Greenway & Fir,0108 1st & Chestnut,Vancity Community Pass,847,266,3932,4016,14,14,0,0
2/20/2019 14:00,2/20/2019 14:00,1606,0057 Marinaside & Cooperage,0024 Hornby & Pender,365 Day Founding Standard,1976,709,3966,4092,6,7,0,0
2/20/2019 14:00,2/20/2019 14:00,1088,0033 Robson & Denman,0066 Anderson & 2nd,24 Hour,4612,1482,3976,4134,10,11,0,0
2/20/2019 14:00,2/20/2019 14:00,1078,0033 Robson & Denman,0066 Anderson & 2nd,24 Hour,4518,1489,4016,4184,10,10,0,0
2/20/2019 14:00,2/20/2019 14:00,194,0209 Stanley Park - Information Booth,0014 Canada Place,24 Hour,3156,1324,3916,4071,16,10,0,0
2/20/2019 14:00,2/20/2019 14:00,1166,0209 Stanley Park - Information Booth,0014 Canada Place,24 Hour,3089,1450,4050,4174,12,9,0,0
2/20/2019 14:00,2/20/2019 14:00,1141,0083 Aquatic Centre,0083 Aquatic Centre,VIP,6,22,3719,3787,9,9,0,0
2/20/2019 14:00,2/20/2019 14:00,746,0209 Stanley Park - Information Booth,0014 Canada Place,24 Hour,3109,1399,3845,3989,13,10,0,0
2/20/2019 14:00,2/20/2019 14:00,1359,0209 Stanley Park - Information Booth,0014 Canada Place,24 Hour,3120,1382,3908,4100,12,9,0,0
2/20/2019 14:00,2/20/2019 14:00,780,0082 Richards & Davie,0123 Georgia & Thurlow,365 Day Founding Standard,1696,478,3998,4146,11,12,0,0
2/20/2019 14:00,2/20/2019 14:00,1353,0174 1st & Ontario,0006 Olympic Village Station,365 Day Founding Plus,1564,459,3698,3723,8,9,0,0
2/20/2019 14:00,2/20/2019 14:00,67,0209 Stanley Park - Information Booth,0014 Canada Place,24 Hour,3089,1374,3713,3901,12,10,0,0
2/20/2019 14:00,2/20/2019 14:00,1924,0209 Stanley Park - Information Booth,0014 Canada Place,24 Hour,3122,1199,4032,4142,15,10,0,0
2/20/2019 14:00,2/20/2019 14:00,880,0209 Stanley Park - Information Booth,0014 Canada Place,24 Hour,3136,1183,3724,4063,12,9,0,0
2/20/2019 14:00,2/20/2019 14:00,1663,0173 1st & Columbia,0011 Ontario & Seawall,Archived Monthly Standard,761,1016,3916,3974,7,7,436,1
2/20/2019 14:00,2/20/2019 14:00,1480,0234 Station & National,0234 Station & National,Vancity Community Pass,0,17,3823,3876,17,16,0,0
2/20/2019 14:00,2/20/2019 14:00,1480,0234 Station & National,0221 Glen & Union,Vancity Community Pass,1768,357,3784,3910,17,17,0,0
2/20/2019 14:00,2/20/2019 14:00,818,0064 Expo & Smithe,0082 Richards & Davie,365 Standard,1006,410,3726,3810,8,8,0,0
2/20/2019 14:00,2/20/2019 14:00,1515,0119 3rd & Quebec,0173 1st & Columbia,365 Day Pass Plus SALE,751,238,3544,3764,7,7,0,0
2/20/2019 14:00,2/20/2019 14:00,843,0072 14th & Cambie,0130 Heather & 16th,365 Plus,600,246,3576,3671,7,7,0,0
2/20/2019 14:00,2/20/2019 14:00,336,0017 Marinaside & Davie,0148 Creekside Park North,365 Standard,1339,319,4050,4143,18,19,0,0
2/20/2019 14:00,2/20/2019 15:00,98,0053 Keefer & Abbott,0211 14th & Alder,Vancity Community Pass,5397,2123,3963,4177,13,11,0,0
2/20/2019 14:00,2/20/2019 15:00,1072,0083 Aquatic Centre,0083 Aquatic Centre,VIP,0,2178,3969,4072,10,12,0,0
2/20/2019 14:00,2/20/2019 14:00,2107,0037 Hornby & Nelson,0024 Hornby & Pender,365 Day Founding Plus,884,276,3871,3984,10,12,0,0
2/20/2019 14:00,2/20/2019 15:00,1754,0104 Stanley Park - Second Beach South,0159 Vine & 4th,365 Plus,5672,2001,3748,3977,10,8,0,0
2/20/2019 14:00,2/20/2019 15:00,867,0126 Thurlow & Pendrell,0136 David Lam Park - West,365 Corporate Plus,2466,1834,3868,4035,15,10,0,0
2/20/2019 14:00,2/20/2019 14:00,1923,0071 14th & Granville,0205 Pine & 10th,365 Day Pass Plus SALE,1935,551,4037,4187,7,10,0,0
2/20/2019 14:00,2/20/2019 14:00,1635,0001 10th & Cambie,0165 Columbia & 4th,365 Corporate Standard,886,299,3339,3494,12,14,0,0
2/20/2019 14:00,2/20/2019 15:00,542,0083 Aquatic Centre,0083 Aquatic Centre,VIP,0,1703,3771,3808,16,12,0,0
2/20/2019 14:00,2/20/2019 14:00,90,0083 Aquatic Centre,0028 Davie & Beach,365 Day Pass Plus SALE,1259,384,3898,4000,13,14,0,0
2/20/2019 14:00,2/20/2019 15:00,1291,0083 Aquatic Centre,0083 Aquatic Centre,VIP,12,2135,3735,3803,10,11,0,0
2/20/2019 14:00,2/20/2019 14:00,1723,0080 Laurel & Broadway,0211 14th & Alder,365 Day Founding Standard,1065,332,3823,3895,17,17,0,0
2/20/2019 14:00,2/20/2019 14:00,1665,0025 Homer & Robson,0227 Campbell & Hastings,365 Day Founding Plus,3018,977,3937,4126,13,11,0,0
2/20/2019 14:00,2/20/2019 15:00,1391,0083 Aquatic Centre,0083 Aquatic Centre,VIP,30,1560,4040,4101,10,10,0,0
2/20/2019 14:00,2/20/2019 14:00,2024,0199 Georgia & Main,0161 Alexander & Dunlevy,Vancity Community Pass,1023,543,3966,4100,8,9,0,0
2/20/2019 14:00,2/20/2019 14:00,416,0106 Heather & 14th,0186 10th & Kingsway,365 Day Pass Standard SALE,2042,589,3619,3726,9,10,0,0
2/20/2019 14:00,2/20/2019 15:00,2051,0196 Drake & Hornby,0052 Cambie & Water,365 Standard,2262,1414,3679,3763,6,7,0,0
2/20/2019 14:00,2/20/2019 14:00,1277,0231 Napier & Commercial,0990 Balancer Bike Check In,VIP,767,567,3900,3950,11,10,136,1
2/20/2019 14:00,2/20/2019 14:00,163,0150 Alexander & Main,0150 Alexander & Main,365 Day Founding Plus,749,530,3853,3939,8,9,0,0
2/20/2019 14:00,2/20/2019 15:00,1654,0028 Davie & Beach,0082 Richards & Davie,365 Day Founding Plus,3612,1589,3889,4009,14,9,0,0
2/20/2019 14:00,2/20/2019 14:00,2107,0024 Hornby & Pender,0033 Robson & Denman,365 Day Founding Plus,2525,662,3863,4016,10,9,0,0
2/20/2019 14:00,2/20/2019 14:00,1441,0209 Stanley Park - Information Booth,0209 Stanley Park - Information Booth,24 Hour,0,51,3861,3911,14,13,0,0
2/20/2019 14:00,2/20/2019 14:00,1097,0174 1st & Ontario,0008 8th & Ash,365 Corporate Plus,1729,470,3752,3861,7,10,0,0
2/20/2019 14:00,2/20/2019 15:00,2027,0014 Canada Place,0147 Chestnut & McNicoll,24 Hour,5031,1788,3985,4204,7,10,0,0
2/20/2019 14:00,2/20/2019 14:00,935,0218 Carrall & Seawall,0011 Ontario & Seawall,365 Day Founding Plus,886,246,3898,4095,11,12,0,0
2/20/2019 14:00,2/20/2019 14:00,327,0069 7th & Granville,0037 Hornby & Nelson,365 Standard,2293,668,4029,4184,7,8,0,0
2/20/2019 14:00,2/20/2019 14:00,1439,0209 Stanley Park - Information Booth,0105 Stanley Park - Totem Poles,24 Hour,1021,519,3911,4042,14,13,0,0
2/20/2019 14:00,2/20/2019 14:00,880,0014 Canada Place,0014 Canada Place,24 Hour,0,34,3971,4032,10,9,0,0
2/20/2019 14:00,2/20/2019 14:00,1924,0014 Canada Place,0014 Canada Place,24 Hour,6,39,4050,4105,11,9,0,0
2/20/2019 14:00,2/20/2019 14:00,1441,0209 Stanley Park - Information Booth,0105 Stanley Park - Totem Poles,24 Hour,1000,442,3835,3951,14,14,0,0
2/20/2019 14:00,2/20/2019 14:00,2167,0011 Ontario & Seawall,0057 Marinaside & Cooperage,365 Day Founding Standard,1666,363,3784,3890,16,16,0,0
2/20/2019 14:00,2/20/2019 15:00,1058,0255 18th & Main,0255 18th & Main,365 Day Founding Plus,6446,1819,3950,4174,15,13,0,0
2/20/2019 14:00,2/20/2019 14:00,274,0060 Bidwell & Burnaby,0102 Stanley Park - Second Beach North,365 Corporate Plus Renewal,1713,460,3616,3774,7,10,0,0
2/20/2019 14:00,2/20/2019 14:00,948,0039 Helmcken & Burrard,0021 Cordova & Granville,365 Standard,1453,407,3977,4072,7,9,0,0
2/20/2019 14:00,2/20/2019 15:00,1793,0037 Hornby & Nelson,0165 Columbia & 4th,365 Corporate Standard,2456,694,3856,4018,8,8,0,0
2/20/2019 14:00,2/20/2019 15:00,1839,0105 Stanley Park - Totem Poles,0093 Chilco & Robson,24 Hour,3589,1866,3963,4126,12,9,0,0
2/20/2019 14:00,2/20/2019 15:00,879,0105 Stanley Park - Totem Poles,0093 Chilco & Robson,24 Hour,3632,1832,3872,3995,13,9,0,0
2/20/2019 14:00,2/20/2019 15:00,795,0105 Stanley Park - Totem Poles,0093 Chilco & Robson,24 Hour,3669,1799,3744,3782,13,9,0,0
2/20/2019 14:00,2/20/2019 15:00,246,0105 Stanley Park - Totem Poles,0093 Chilco & Robson,90 Day,3693,1759,4098,4242,14,7,0,0
2/20/2019 14:00,2/20/2019 15:00,942,0072 14th & Cambie,0186 10th & Kingsway,365 Day Pass Standard SALE,1745,534,3698,3839,7,8,0,0
2/20/2019 14:00,2/20/2019 15:00,1060,0102 Stanley Park - Second Beach North,0096 Nicola & Robson,24 Hour,2323,1402,3869,3956,8,9,0,0
2/20/2019 14:00,2/20/2019 15:00,2117,0012 Dunsmuir & Richards,0082 Richards & Davie,90 Day,1031,274,3802,3919,6,8,0,0
2/20/2019 14:00,2/20/2019 15:00,2095,0004 Yaletown-Roundhouse Station,0008 8th & Ash,365 Standard,1966,525,3898,4040,11,12,0,0
2/20/2019 14:00,2/20/2019 14:00,1277,0990 Balancer Bike Check In,0990 Balancer Bike Check In,VIP,0,91,3853,3932,11,11,0,0
2/20/2019 14:00,2/20/2019 15:00,1393,0102 Stanley Park - Second Beach North,0096 Nicola & Robson,24 Hour,2401,1344,3744,3884,6,7,0,0
2/20/2019 14:00,2/20/2019 15:00,1433,0102 Stanley Park - Second Beach North,0096 Nicola & Robson,24 Hour,2266,1340,3792,3905,8,9,0,0
2/20/2019 14:00,2/20/2019 15:00,974,0063 Robson & Granville,0035 Coal Harbour Community Centre,90 Day,1513,664,3581,3764,8,10,0,0
2/20/2019 14:00,2/20/2019 15:00,924,0084 Sunset Beach West,0137 Beach & Seymour,365 Plus,1192,514,3839,3939,10,10,0,0
2/20/2019 14:00,2/20/2019 15:00,416,0186 10th & Kingsway,0266 St Catherines & 7th,365 Day Pass Standard SALE,1286,307,3640,3745,8,10,0,0
2/20/2019 15:00,2/20/2019 15:00,846,0083 Aquatic Centre,0083 Aquatic Centre,VIP,0,407,3943,4008,14,12,0,0
2/20/2019 15:00,2/20/2019 15:00,815,0298 6th & Carolina,0186 10th & Kingsway,365 Standard,959,356,3571,3718,6,8,0,0
2/20/2019 15:00,2/20/2019 15:00,217,0066 Anderson & 2nd,0011 Ontario & Seawall,24 Hour,3220,1290,3950,4148,7,10,0,0
2/20/2019 15:00,2/20/2019 15:00,1263,0066 Anderson & 2nd,0011 Ontario & Seawall,24 Hour,3244,1294,4071,4287,8,10,0,0
2/20/2019 15:00,2/20/2019 15:00,1441,0105 Stanley Park - Totem Poles,0105 Stanley Park - Totem Poles,24 Hour,1123,740,3826,3961,14,12,0,0
2/20/2019 15:00,2/20/2019 15:00,410,0055 Keefer & Columbia,0053 Keefer & Abbott,365 Plus,492,208,3847,3948,7,8,0,0
2/20/2019 15:00,2/20/2019 15:00,1358,0105 Stanley Park - Totem Poles,0105 Stanley Park - Totem Poles,24 Hour,1198,648,3995,4067,16,13,0,0
2/20/2019 15:00,2/20/2019 15:00,1264,0166 Alder & 11th,0006 Olympic Village Station,365 Plus,1645,440,3640,3735,9,10,0,0
2/20/2019 15:00,2/20/2019 15:00,239,0032 Comox & Denman,0039 Helmcken & Burrard,365 Day Founding Standard,1398,496,3985,4126,7,8,0,0
2/20/2019 15:00,2/20/2019 15:00,419,0235 Charles & Commercial,0225 McLean & Pender,Vancity Community Pass,1121,325,3529,3731,11,12,0,0
2/20/2019 15:00,2/20/2019 16:00,612,0173 1st & Columbia,0066 Anderson & 2nd,365 Corporate Standard,2493,4396,3763,3853,7,7,0,0
2/20/2019 15:00,2/20/2019 15:00,611,0082 Richards & Davie,0082 Richards & Davie,Vancity Community Pass,30,106,3774,3948,7,7,0,0
2/20/2019 15:00,2/20/2019 15:00,1462,0011 Ontario & Seawall,0047 Chilco & Beach,365 Corporate Plus,5738,2007,3718,3863,11,10,0,0
2/20/2019 15:00,2/20/2019 15:00,1298,0148 Creekside Park North,0218 Carrall & Seawall,365 Plus,616,472,3958,3995,10,11,0,0
2/20/2019 15:00,2/20/2019 15:00,535,0148 Creekside Park North,0218 Carrall & Seawall,365 Standard,620,545,3918,3990,10,10,0,0
2/20/2019 15:00,2/20/2019 15:00,955,0262 8th & Prince Edward,0171 5th & Yukon,Archived Monthly Standard,1566,401,3698,3829,10,11,0,0
2/20/2019 15:00,2/20/2019 15:00,1164,0081 7th & Heather,0174 1st & Ontario,365 Corporate Plus,1545,339,3549,3735,7,10,0,0
2/20/2019 15:00,2/20/2019 15:00,974,0035 Coal Harbour Community Centre,0218 Carrall & Seawall,90 Day,3259,1023,3660,3806,10,10,0,0
2/20/2019 15:00,2/20/2019 15:00,711,0030 Abbott & Cordova,0073 Ontario & 5th,365 Day Pass Plus SALE,2450,584,3695,4022,8,9,0,0
2/20/2019 15:00,2/20/2019 15:00,1916,0012 Dunsmuir & Richards,0222 Adanac & McLean,365 Day Founding Plus,3269,636,3563,3639,6,10,0,0
2/20/2019 15:00,2/20/2019 15:00,1762,0015 Granville & Georgia,0234 Station & National,365 Corporate Plus,2152,473,3847,3943,12,13,0,0
2/20/2019 15:00,2/20/2019 15:00,507,0088 Harwood & Bute,0033 Robson & Denman,365 Standard,1752,453,3715,3842,7,9,0,0
2/20/2019 15:00,2/20/2019 15:00,1787,0001 10th & Cambie,0137 Beach & Seymour,Vancity Community Pass,5211,1787,3977,4193,7,8,0,0
2/20/2019 15:00,2/20/2019 15:00,611,0082 Richards & Davie,0082 Richards & Davie,Vancity Community Pass,61,110,3818,3919,8,7,0,0
2/20/2019 15:00,2/20/2019 15:00,840,0136 David Lam Park - West,0218 Carrall & Seawall,VIP,2007,844,4050,4174,15,14,0,0
2/20/2019 15:00,2/20/2019 15:00,655,0196 Drake & Hornby,0065 Cypress & Cornwall,365 Day Pass Standard SALE,1594,436,3892,4019,8,10,0,0
2/20/2019 15:00,2/20/2019 15:00,942,0186 10th & Kingsway,0072 14th & Cambie,365 Day Pass Standard SALE,1737,594,3739,3871,8,9,0,0
2/20/2019 15:00,2/20/2019 15:00,1422,0050 Bute & Comox,0047 Chilco & Beach,Archived Monthly Standard,2074,479,3748,3913,10,13,0,0
2/20/2019 15:00,2/20/2019 16:00,1426,0019 Robson & Hornby,0082 Richards & Davie,24 Hour,4055,3273,3763,3861,9,9,514,1
2/20/2019 15:00,2/20/2019 16:00,1471,0019 Robson & Hornby,0082 Richards & Davie,24 Hour,3863,3258,3845,4001,9,7,0,0
2/20/2019 15:00,2/20/2019 15:00,707,0076 Cypress & 4th,0147 Chestnut & McNicoll,365 Standard,1006,359,3713,3800,18,17,0,0
2/20/2019 15:00,2/20/2019 15:00,1019,0050 Bute & Comox,0039 Helmcken & Burrard,365 Day Pass Plus SALE,575,235,3532,3616,19,17,0,0
2/20/2019 15:00,2/20/2019 15:00,1923,0205 Pine & 10th,0255 18th & Main,365 Day Pass Plus SALE,4026,1063,4069,4274,8,11,0,0
2/20/2019 15:00,2/20/2019 15:00,1441,0105 Stanley Park - Totem Poles,0105 Stanley Park - Totem Poles,24 Hour,4567,1776,3856,4053,12,9,0,0
2/20/2019 15:00,2/20/2019 15:00,1358,0105 Stanley Park - Totem Poles,0105 Stanley Park - Totem Poles,24 Hour,4586,1767,3963,4169,14,10,0,0
2/20/2019 15:00,2/20/2019 15:00,2132,0005 Dunsmuir & Beatty,0083 Aquatic Centre,365 Plus,3065,1009,3716,3892,8,10,0,0
2/20/2019 15:00,2/20/2019 15:00,1034,0218 Carrall & Seawall,0017 Marinaside & Davie,365 Plus,1202,473,3684,3826,11,12,0,0
2/20/2019 15:00,2/20/2019 15:00,1033,0218 Carrall & Seawall,0017 Marinaside & Davie,365 Standard,1196,354,3768,3932,11,12,0,0
2/20/2019 15:00,2/20/2019 15:00,378,0057 Marinaside & Cooperage,0083 Aquatic Centre,365 Day Pass Standard SALE,2748,737,3781,3972,7,10,0,0
2/20/2019 15:00,2/20/2019 15:00,1207,0089 Burrard & Drake,0076 Cypress & 4th,365 Day Pass Standard SALE,1988,521,3702,3795,14,11,0,0
2/20/2019 15:00,2/20/2019 15:00,1060,0096 Nicola & Robson,0024 Hornby & Pender,24 Hour,1368,686,3852,3993,9,9,0,0
2/20/2019 15:00,2/20/2019 15:00,1393,0096 Nicola & Robson,0024 Hornby & Pender,24 Hour,1366,677,3782,3900,9,8,0,0
2/20/2019 15:00,2/20/2019 15:00,1433,0096 Nicola & Robson,0024 Hornby & Pender,24 Hour,1384,655,3718,3905,10,9,0,0
2/20/2019 15:00,2/20/2019 15:00,1422,0047 Chilco & Beach,0096 Nicola & Robson,Archived Monthly Standard,1482,1588,3727,3898,13,10,1198,1
2/20/2019 15:00,2/20/2019 15:00,929,0129 Richards & Robson,0082 Richards & Davie,365 Day Founding Standard,708,188,3813,3927,11,12,0,0
2/20/2019 15:00,2/20/2019 15:00,832,0093 Chilco & Robson,0083 Aquatic Centre,365 Standard,2119,501,3800,3993,10,13,0,0
2/20/2019 15:00,2/20/2019 15:00,816,0011 Ontario & Seawall,0083 Aquatic Centre,24 Hour,4271,1675,3895,4150,8,8,0,0
2/20/2019 15:00,2/20/2019 15:00,1643,0011 Ontario & Seawall,0083 Aquatic Centre,24 Hour,4280,1678,3903,4145,8,7,0,0
2/20/2019 15:00,2/20/2019 15:00,903,0106 Heather & 14th,0083 Aquatic Centre,365 Day Pass Standard SALE,4941,1649,3784,4000,8,8,0,0
2/20/2019 15:00,2/20/2019 15:00,1655,0099 Vancouver Art Gallery - North Plaza,0187 Bute & Davie,365 Day Founding Plus,1429,582,3581,3616,8,8,0,0
2/20/2019 15:00,2/20/2019 15:00,974,0218 Carrall & Seawall,0257 Prince Edward & 14th,90 Day,2848,957,3719,3827,11,11,0,0
2/20/2019 15:00,2/20/2019 15:00,482,0199 Georgia & Main,0174 1st & Ontario,365 Plus,1333,467,3795,3863,8,9,0,0
2/20/2019 15:00,2/20/2019 15:00,448,0035 Coal Harbour Community Centre,0104 Stanley Park - Second Beach South,24 Hour,2352,647,3971,4142,8,10,0,0
2/20/2019 15:00,2/20/2019 15:00,1438,0050 Bute & Comox,0014 Canada Place,365 Standard,1935,872,3826,3979,10,10,0,0
2/20/2019 15:00,2/20/2019 15:00,1033,0017 Marinaside & Davie,0054 Expo & Carrall,365 Plus,1331,410,3774,3913,12,13,0,0
2/20/2019 15:00,2/20/2019 15:00,1529,0039 Helmcken & Burrard,0039 Helmcken & Burrard,VIP,8,91,3763,3835,7,6,0,0
2/20/2019 15:00,2/20/2019 15:00,815,0186 10th & Kingsway,0298 6th & Carolina,365 Standard,839,227,3545,3724,7,9,0,0
2/20/2019 15:00,2/20/2019 15:00,1214,0172 10th & Columbia,0001 10th & Cambie,365 Day Founding Standard,590,332,3795,3850,9,10,0,0
2/20/2019 15:00,2/20/2019 15:00,808,0099 Vancouver Art Gallery - North Plaza,0221 Glen & Union,365 Day Founding Standard,3371,793,3826,4011,7,11,0,0
2/20/2019 15:00,2/20/2019 15:00,1529,0039 Helmcken & Burrard,0024 Hornby & Pender,VIP,1174,365,3747,3866,7,8,0,0
2/20/2019 15:00,2/20/2019 15:00,1290,0083 Aquatic Centre,0104 Stanley Park - Second Beach South,365 Day Pass Standard SALE,2297,611,4053,4242,12,13,0,0
2/20/2019 15:00,2/20/2019 15:00,1238,0044 Pacific & Richards,0147 Chestnut & McNicoll,365 Day Founding Plus,2513,592,3819,4019,7,11,0,0
2/20/2019 15:00,2/20/2019 15:00,1430,0129 Richards & Robson,0171 5th & Yukon,365 Day Pass Standard SALE,2172,539,3861,4079,11,10,0,0
2/20/2019 15:00,2/20/2019 15:00,852,0101 Stanley Park - Vancouver Aquarium,0105 Stanley Park - Totem Poles,24 Hour,1545,1415,3803,3903,8,9,0,0
2/20/2019 15:00,2/20/2019 15:00,1121,0155 Arbutus & McNicoll,0076 Cypress & 4th,24 Hour,1155,441,3774,3872,8,9,0,0
2/20/2019 15:00,2/20/2019 15:00,1980,0101 Stanley Park - Vancouver Aquarium,0105 Stanley Park - Totem Poles,24 Hour,1656,1383,3744,3816,8,9,0,0
2/20/2019 15:00,2/20/2019 16:00,1100,0102 Stanley Park - Second Beach North,0102 Stanley Park - Second Beach North,24 Hour,5041,4073,3953,4116,10,8,125,2
2/20/2019 15:00,2/20/2019 15:00,251,0238 Thornton & 1st,0027 Beatty & Nelson,365 Standard,2701,655,3734,3866,10,12,0,0
2/20/2019 15:00,2/20/2019 16:00,597,0102 Stanley Park - Second Beach North,0102 Stanley Park - Second Beach North,24 Hour,5098,4138,3745,3831,9,10,30,1
2/20/2019 15:00,2/20/2019 15:00,890,0089 Burrard & Drake,0065 Cypress & Cornwall,24 Hour,1515,324,3821,4014,7,10,0,0
2/20/2019 15:00,2/20/2019 15:00,427,0041 Cardero & Robson,0060 Bidwell & Burnaby,365 Corporate Standard,1018,239,3939,3995,9,10,0,0
2/20/2019 15:00,2/20/2019 15:00,1378,0032 Comox & Denman,0012 Dunsmuir & Richards,365 Day Pass Standard SALE,2805,1031,3603,3503,6,6,0,0
2/20/2019 15:00,2/20/2019 15:00,600,0222 Adanac & McLean,0229 Keefer & Princess,Vancity Community Pass,1535,568,3732,3892,12,12,0,0
2/20/2019 15:00,2/20/2019 15:00,367,0209 Stanley Park - Information Booth,0105 Stanley Park - Totem Poles,24 Hour,1390,1096,3814,3897,14,10,0,0
2/20/2019 15:00,2/20/2019 15:00,1477,0050 Bute & Comox,0063 Robson & Granville,365 Day Pass Plus SALE,1298,592,3968,4092,12,13,0,0
2/20/2019 15:00,2/20/2019 16:00,1290,0104 Stanley Park - Second Beach South,0102 Stanley Park - Second Beach North,365 Day Pass Standard SALE,10406,2432,4127,4316,13,9,0,0
2/20/2019 15:00,2/20/2019 15:00,45,0222 Adanac & McLean,0229 Keefer & Princess,Vancity Community Pass,1531,328,3663,3776,12,12,0,0
2/20/2019 15:00,2/20/2019 15:00,914,0125 Hamilton & Robson,0079 Nelson & Richards,365 Plus,1304,530,3942,4056,11,12,0,0
2/20/2019 15:00,2/20/2019 15:00,1393,0024 Hornby & Pender,0055 Keefer & Columbia,365 Plus,1549,462,3763,3905,8,9,0,0
2/20/2019 15:00,2/20/2019 16:00,808,0221 Glen & Union,0082 Richards & Davie,365 Day Founding Standard,4629,1680,3837,4098,11,11,339,1
2/20/2019 15:00,2/20/2019 16:00,1784,0078 Nelson & Mainland,0265 St Catherines & 10th,365 Corporate Plus,4077,1004,3910,4150,9,11,0,0
2/20/2019 15:00,2/20/2019 16:00,1950,0102 Stanley Park - Second Beach North,0193 Science World,365 Day Pass Standard SALE,6334,1476,3968,4187,9,11,0,0
2/20/2019 15:00,2/20/2019 16:00,106,0125 Hamilton & Robson,0066 Anderson & 2nd,365 Day Founding Plus,5460,1384,3971,4174,12,12,0,0
2/20/2019 15:00,2/20/2019 15:00,489,0092 Chilco & Barclay,0035 Coal Harbour Community Centre,90 Day,1721,310,3858,3974,12,13,0,0
